nTimestamp,flow
221,1422
222,1422
223,1422
224,1424
225,1422
226,1422
227,1422
228,1422
229,1424
230,1422
231,1422
232,1422
233,1422
234,1424
235,1422
236,1422
237,1422
238,1424
239,1422
240,1422
241,1422
242,1424
243,1422
244,1422
245,1422
246,1422
247,1424
248,1422
249,1422
250,1422
251,1422
252,1422
253,1424
254,1422
255,1420
256,1422
257,1422
258,1422
259,1424
260,1422
261,1422
262,1422
263,1422
264,1422
265,1422
266,1422
267,1420
268,1424
269,1420
270,1422
271,1424
272,1422
273,1422
274,1422
275,1422
276,1422
277,1420
278,1422
279,1424
280,1422
281,1422
282,1422
283,1422
284,1422
285,1422
286,1424
287,1420
288,1422
289,1422
290,1422
291,1422
292,1422
293,1424
294,1422
295,1422
296,1422
297,1422
298,1422
299,1422
300,1422
301,1422
302,1422
303,1424
304,1422
305,1418
306,1422
307,1422
308,1422
309,1424
310,1422
311,1422
312,1422
313,1422
314,1424
315,1422
316,1422
317,1422
318,1422
319,1422
320,1424
321,1422
322,1422
323,1422
324,1422
325,1422
326,1424
327,1422
328,1422
329,1422
330,1422
331,1422
332,1422
333,1422
334,1422
335,1422
336,1422
337,1422
338,1424
339,1422
340,1422
341,1422
342,1422
343,1422
344,1422
345,1422
346,1422
347,1424
348,1414
349,1422
350,1422
351,1422
352,1422
353,1420
354,1422
355,1422
356,1422
357,1422
358,1422
359,1422
360,1422
361,1420
362,1424
363,1422
364,1422
365,1422
366,1422
367,1422
368,1422
369,1422
370,1422
371,1422
372,1422
373,1422
374,1422
375,1422
376,1424
377,1422
378,1422
379,1268
380,1422
381,1422
382,1422
383,1422
384,1420
385,1422
386,1424
387,1420
388,1420
389,1422
390,1420
391,1424
392,1420
393,1422
394,1420
395,1422
396,1422
397,1424
398,1422
399,1422
400,1422
401,1420
402,1424
403,1422
404,1422
405,1422
406,1422
407,1418
408,1424
409,1422
410,1422
411,1422
412,1424
413,1422
414,1420
415,1422
416,1420
417,1422
418,1422
419,1420
420,1422
421,1422
422,1422
423,1422
424,1424
425,1422
426,1420
427,1422
428,1422
429,1424
430,1422
431,1422
432,1422
433,1422
434,1424
435,1422
436,1422
437,1422
438,1424
439,1420
440,1422
441,1422
442,1422
443,1420
444,1422
445,1422
446,1422
447,1418
448,1418
449,1420
450,1422
451,1424
452,1422
453,1422
454,1422
455,1422
456,1424
457,1420
458,1420
459,1422
460,1424
461,1420
462,1422
463,1422
464,1420
465,1422
466,1422
467,1420
468,1422
469,1422
470,1422
471,1420
472,1422
473,1424
474,1420
475,1422
476,1422
477,1420
478,1424
479,1422
480,1420
481,1422
482,1424
483,1422
484,1422
485,1422
486,1424
487,1422
488,1422
489,1420
490,1422
491,1422
492,1424
493,1422
494,1422
495,1420
496,1422
497,1424
498,1422
499,1422
500,1422
501,1422
502,1422
503,1420
504,1422
505,1422
506,1422
